Date,FB,AMZN,AAPL,NFLX,GOOG,SPX,TSLA,MSFT,SBUX,CSCO
2018-08-02,176.369995,1834.329956,201.871216,344.5,1226.150024,2827.22,69.908,107.57,51.68,42.53
2018-08-03,177.779999,1823.290039,202.455231,343.089996,1223.709961,2840.35,69.634,108.04,52.23,42.83
2018-08-06,185.690002,1847.75,203.5065,350.920013,1224.77002,2850.4,68.398,108.13,52.07,43.3
2018-08-07,183.809998,1862.47998,201.598648,351.829987,1242.219971,2858.45,75.914,108.88,52.07,43.58
2018-08-08,185.179993,1886.52002,201.734955,347.609985,1245.609985,2857.7,74.068,109.49,51.55,43.84
2018-08-09,183.089996,1898.52002,203.321579,349.359985,1249.099976,2853.58,70.49,109.67,51.92,43.78
2018-08-10,180.259995,1886.300049,202.715927,345.869995,1237.609985,2833.28,71.098,109,51.51,43.78
2018-08-13,180.050003,1896.199951,204.024841,341.309998,1235.01001,2821.93,71.282,108.21,51.81,43.75
2018-08-14,181.110001,1919.650024,204.884491,337.48999,1242.099976,2839.96,69.528,109.56,52.59,44
2018-08-15,179.529999,1882.619995,205.363083,326.399994,1214.380005,2818.37,67.738,107.66,52.75,43.86
2018-08-16,174.699997,1886.52002,208.371658,322.440002,1206.48999,2840.69,67.09,107.64,53.04,45.16
2018-08-17,173.800003,1882.219971,212.532806,316.779999,1200.959961,2850.13,61.1,107.58,53.56,45.87
2018-08-20,172.5,1876.709961,210.462006,327.730011,1207.77002,2857.05,61.688,106.87,53.92,46.22
2018-08-21,172.619995,1883.420044,210.051727,338.019989,1201.619995,2862.96,64.38,105.98,54,45.78
2018-08-22,173.639999,1904.900024,210.061523,344.440002,1207.329956,2861.82,64.328,107.06,52.82,45.99
2018-08-23,172.899994,1902.900024,210.491318,339.170013,1205.380005,2856.98,64.02,107.56,52.66,46.02
2018-08-24,174.649994,1905.390015,211.145767,358.820007,1220.650024,2874.69,64.564,108.4,52.75,46.32
2018-08-27,177.460007,1927.680054,212.88446,364.579987,1241.819946,2896.74,63.854,109.6,52.97,46.59
2018-08-28,176.259995,1932.819946,214.603638,368.48999,1231.150024,2897.52,62.372,110.26,53.05,46.95
2018-08-29,175.899994,1998.099976,217.807571,368.040009,1249.300049,2914.04,61.002,112.02,53.25,47.48
2018-08-30,177.639999,2002.380005,219.809998,370.980011,1239.119995,2901.13,60.63,111.95,53.1,47.15
2018-08-31,175.729996,2012.709961,222.349686,367.679993,1218.189941,2901.52,60.332,112.33,53.45,47.77
2018-09-04,171.160004,2039.51001,223.062759,363.600006,1197,2896.72,57.79,111.71,53.53,47.73
2018-09-05,167.179993,1994.819946,221.607346,341.179993,1186.47998,2888.6,56.148,108.49,53.79,47.27
2018-09-06,162.529999,1958.310059,217.924789,346.459991,1171.439941,2878.05,56.19,108.74,54.21,47.28
2018-09-07,163.039993,1952.069946,216.16655,348.679993,1164.829956,2871.68,52.648,108.21,54.86,47.05
2018-09-10,164.179993,1939.01001,213.265411,348.410004,1164.640015,2877.13,57.1,109.38,54.97,47.07
2018-09-11,165.940002,1987.150024,218.65741,355.929993,1177.359985,2887.89,55.888,111.24,55.12,47.03
2018-09-12,162,1990,215.941879,369.950012,1162.819946,2888.92,58.108,111.71,54.97,46.89
2018-09-13,161.360001,1989.869995,221.15799,368.149994,1175.329956,2904.18,57.892,112.91,54.89,47.24
2018-09-14,162.320007,1970.189941,218.647614,364.559998,1172.530029,2904.98,59.04,113.37,54.75,47.4
2018-09-17,160.580002,1908.030029,212.825882,350.350006,1156.050049,2888.8,58.968,112.14,54.57,47.11
2018-09-18,160.300003,1941.050049,213.177521,367.649994,1161.219971,2904.31,56.992,113.21,55.07,47.46
2018-09-19,163.059998,1926.420044,213.304474,366.959991,1171.089966,2907.95,59.804,111.7,55.43,47.28
2018-09-20,166.020004,1944.300049,214.92601,365.359985,1186.869995,2930.75,59.666,113.57,56.43,47.73
2018-09-21,162.929993,1915.01001,212.610977,361.190002,1166.089966,2929.67,59.82,114.26,57.45,48.56
2018-09-24,165.410004,1934.359985,215.668365,369.609985,1173.369995,2919.37,59.936,114.67,56.69,48.44
2018-09-25,164.910004,1974.550049,217.035889,369.429993,1184.650024,2915.56,60.198,114.45,56.9,48.47
2018-09-26,166.949997,1974.849976,215.306931,377.880005,1180.48999,2905.97,61.916,113.98,57.27,48.41
2018-09-27,168.839996,2012.97998,219.731857,380.709991,1194.640015,2914,61.504,114.41,57.34,48.33
2018-09-28,164.460007,2003,220.50354,374.130005,1193.469971,2913.98,52.954,114.37,56.84,48.65
2018-10-01,162.440002,2004.359985,221.988266,381.429993,1195.310059,2924.59,62.14,115.61,55.58,48.87
2018-10-02,159.330002,1971.310059,223.961426,377.140015,1200.109985,2923.43,60.204,115.15,55.59,49.01
2018-10-03,162.429993,1952.76001,226.686707,377.049988,1202.949951,2925.51,58.96,115.17,55.47,49.14
2018-10-04,158.850006,1909.420044,222.70134,363.649994,1168.189941,2901.61,56.366,112.79,55.89,48.38
2018-10-05,157.330002,1889.650024,219.087158,351.350006,1157.349976,2885.57,52.39,112.13,55.76,48.13
2018-10-08,157.25,1864.420044,218.579269,349.100006,1148.969971,2884.43,50.112,110.85,56.54,47.52
2018-10-09,157.899994,1870.319946,221.607346,355.709991,1138.819946,2880.34,52.56,112.26,57.71,47.49
2018-10-10,151.380005,1755.25,211.34111,325.890015,1081.219971,2785.68,51.376,106.16,56.01,45.63
2018-10-11,153.350006,1719.359985,209.475433,321.100006,1079.319946,2728.37,50.446,105.91,54.86,44.12
2018-10-12,153.740005,1788.609985,216.957748,339.559998,1110.079956,2767.13,51.756,109.57,56.45,45.71
2018-10-15,153.520004,1760.949951,212.317917,333.130005,1092.25,2750.79,51.918,107.6,56.75,44.67
2018-10-16,158.779999,1819.959961,216.996811,346.399994,1121.280029,2809.92,55.318,111,57.81,45.82
2018-10-17,159.419998,1831.72998,216.059097,364.700012,1115.689941,2809.21,54.356,110.71,59.1,45.94
2018-10-18,154.919998,1770.719971,211.008987,346.709991,1087.969971,2768.78,52.782,108.5,58.64,45.46
2018-10-19,154.050003,1764.030029,214.222672,332.670013,1096.459961,2767.78,52,108.66,58.66,45.34
2018-10-22,154.779999,1789.300049,215.531601,329.540009,1101.160034,2755.88,52.19,109.63,58.9,45.76
2018-10-23,154.389999,1768.699951,217.563354,333.160004,1103.689941,2740.69,58.828,108.1,58.81,45.42
2018-10-24,146.039993,1664.199951,210.100586,301.829987,1050.709961,2656.1,57.7,102.32,58.06,44.07
2018-10-25,150.949997,1782.170044,214.70134,312.869995,1095.569946,2705.57,62.972,108.3,58.96,45.47
2018-10-26,145.369995,1642.810059,211.282532,299.829987,1071.469971,2658.69,66.18,106.96,58.07,44.25
2018-10-29,142.089996,1538.880005,207.316696,284.839996,1020.080017,2641.25,66.97,103.85,58.37,43.84
2018-10-30,146.220001,1530.420044,208.352112,285.809998,1036.209961,2682.63,65.98,103.73,58.59,44.58
2018-10-31,151.789993,1598.01001,213.783142,301.779999,1076.77002,2711.74,67.464,106.81,58.27,45.75
2018-11-01,151.75,1665.530029,217.065186,317.380005,1070,2740.37,68.856,105.92,58.63,45.65
2018-11-02,150.350006,1665.530029,202.667099,309.100006,1057.790039,2723.06,69.282,106.16,64.32,45.48
2018-11-05,148.679993,1627.800049,196.913727,315.440002,1040.089966,2738.31,68.28,107.51,64.48,46.14
2018-11-06,149.940002,1642.810059,199.043182,310.839996,1055.810059,2755.45,68.212,107.72,66.01,46.5
2018-11-07,151.529999,1755.48999,205.079803,327.5,1093.390015,2813.89,69.632,111.96,68.16,47.9
2018-11-08,147.869995,1754.910034,204.364258,317.920013,1082.400024,2806.83,70.28,111.75,68.72,48.44
2018-11-09,144.960007,1712.430054,200.423798,303.470001,1066.150024,2781.01,70.102,109.57,68.6,47.11
2018-11-12,141.550003,1636.849976,190.327621,294.070007,1038.630005,2726.22,66.256,106.87,67.91,45.62
2018-11-13,142.160004,1631.170044,188.426025,294.399994,1036.050049,2722.18,67.746,106.94,67.41,45.12
2018-11-14,144.220001,1599.01001,183.103485,286.730011,1043.660034,2701.58,68.8,104.97,67.04,44.33
2018-11-15,143.850006,1619.439941,187.622253,290.059998,1064.709961,2730.2,69.688,107.28,67.62,46.77
2018-11-16,139.529999,1593.410034,189.700302,286.209991,1061.48999,2736.27,70.862,108.29,68.16,46.35
2018-11-19,131.550003,1512.290039,182.182083,270.600006,1020,2690.73,70.694,104.62,67.91,45.75
2018-11-20,132.429993,1495.459961,173.477814,266.980011,1025.76001,2641.89,69.498,101.71,67.18,44.49
2018-11-21,134.820007,1516.72998,173.281754,262.130005,1037.609985,2649.93,67.638,103.11,66.77,44.89
2018-11-23,131.729996,1502.060059,168.8806,258.820007,1023.880005,2632.56,65.166,103.07,65.7,44.54
2018-11-26,136.380005,1581.329956,171.164505,261.429993,1048.619995,2673.45,69.2,106.47,65.69,45.57
2018-11-27,135,1581.420044,170.792038,266.630005,1044.410034,2682.17,68.784,107.14,66.08,46.12
2018-11-28,136.759995,1677.75,177.359451,282.649994,1086.22998,2743.79,69.574,111.12,66.82,47.29
2018-11-29,138.679993,1673.569946,175.996933,288.75,1088.300049,2737.76,68.234,110.19,66.88,47.34
2018-11-30,140.610001,1690.170044,175.046158,286.130005,1094.430054,2760.17,70.096,110.89,66.72,47.87
2018-12-03,141.089996,1772.359985,181.162659,290.299988,1106.430054,2790.37,71.698,112.09,67.5,48.74
2018-12-04,137.929993,1668.400024,173.193542,275.329987,1050.819946,2700.06,71.94,108.52,66.65,47.35
2018-12-06,139.630005,1699.189941,171.262527,282.880005,1068.72998,2695.95,72.612,109.19,66.55,48.39
2018-12-07,137.419998,1629.130005,165.155823,265.140015,1036.579956,2633.08,71.593,104.82,65.47,46.44
2018-12-10,141.850006,1641.030029,166.243851,269.700012,1039.550049,2637.72,73.03,107.59,65.49,46.86
2018-12-11,142.080002,1643.23999,165.293045,265.320007,1051.75,2636.78,73.352,108.59,65.92,47.09
2018-12-12,144.5,1663.540039,165.753738,274.880005,1063.680054,2651.07,73.32,109.08,66.13,47.42
2018-12-13,145.009995,1658.380005,167.567123,276.019989,1061.900024,2650.54,75.358,109.45,66.91,47.47
2018-12-14,144.059998,1591.910034,162.205368,266.839996,1042.099976,2599.95,73.142,106.03,65.34,45.82
2018-12-17,140.190002,1520.910034,160.695862,262.799988,1016.530029,2545.94,69.684,102.89,64.47,44.2
2018-12-18,143.660004,1551.47998,162.783722,270.940002,1028.709961,2546.16,67.406,103.97,64.92,44.06
2018-12-19,133.240005,1495.079956,157.706192,266.769989,1023.01001,2506.96,66.594,103.69,64.06,43.14
2018-12-20,133.399994,1460.829956,153.726532,260.579987,1009.409973,2467.42,63.076,101.51,62.15,42.49
2018-12-21,124.949997,1377.449951,147.747253,246.389999,979.539978,2416.62,63.954,98.23,61.39,41.85
2018-12-24,124.059998,1343.959961,143.924454,233.880005,976.219971,2351.1,59.078,94.13,60.56,40.28
2018-12-26,134.179993,1470.900024,154.059814,253.669998,1039.459961,2467.7,65.218,100.56,63.08,42.47
2018-12-27,134.520004,1461.640015,153.059998,255.570007,1043.880005,2488.83,63.226,101.18,63.2,42.91
2018-12-28,133.199997,1478.02002,153.138428,256.079987,1037.079956,2485.74,66.774,100.39,63.39,42.77
2018-12-31,131.089996,1501.969971,154.618546,267.660004,1035.609985,2506.85,66.56,101.57,64.4,43.33
2019-01-02,135.679993,1539.130005,154.794983,267.660004,1045.849976,2510.03,62.024,101.12,64.32,42.95
2019-01-03,131.740005,1500.280029,139.376251,271.200012,1016.059998,2447.89,60.072,97.4,61.53,41.07
2019-01-04,137.949997,1575.390015,145.326126,297.570007,1070.709961,2531.94,63.538,101.93,63.57,42.92
2019-01-07,138.050003,1629.51001,145.002686,315.339996,1068.390015,2549.69,66.992,102.06,63.57,43.21
2019-01-08,142.529999,1656.579956,147.766861,320.269989,1076.280029,2574.41,67.07,102.8,63.62,43.56
2019-01-09,144.229996,1659.420044,150.276199,319.959991,1074.660034,2584.96,67.706,104.27,63.88,43.32
2019-01-10,144.199997,1656.219971,150.756531,324.660004,1070.329956,2596.64,68.994,103.6,64.19,43.24
2019-01-11,143.800003,1640.560059,149.276382,337.589996,1057.189941,2596.26,69.452,102.8,63.73,43.49
2019-01-14,145.389999,1617.209961,147.031708,332.940002,1044.689941,2582.61,66.88,102.05,63.37,43.21
2019-01-15,148.949997,1674.560059,150.04097,354.640015,1077.150024,2610.3,68.886,105.01,64.08,44.02
2019-01-16,147.539993,1683.780029,151.873962,351.390015,1080.969971,2616.1,69.21,105.38,63.77,43.96
2019-01-17,148.300003,1693.219971,152.775742,353.190002,1089.900024,2635.96,69.462,106.12,64.28,44.21
2019-01-18,150.039993,1696.199951,153.716751,339.100006,1098.26001,2670.71,60.452,107.71,64.7,45.03
2019-01-22,147.570007,1632.170044,150.266403,325.160004,1070.52002,2632.9,59.784,105.68,65.39,44.78
2019-01-23,144.300003,1640.02002,150.87413,321.98999,1075.569946,2638.7,57.518,106.71,66.43,45.46
2019-01-24,145.830002,1654.930054,149.678253,326.670013,1073.900024,2642.33,58.302,106.2,64.74,45.61
2019-01-25,149.009995,1670.569946,154.638153,338.049988,1090.98999,2664.76,59.408,107.17,67.09,46.13
2019-01-28,147.470001,1637.890015,153.207047,335.660004,1070.079956,2643.85,59.276,105.08,66.9,45.75
2019-01-29,144.190002,1593.880005,151.61908,328.899994,1060.619995,2640,59.492,102.94,67.04,45.96
2019-01-30,150.419998,1670.430054,161.979935,340.660004,1089.060059,2681.05,61.754,106.38,68.15,46.71
2019-01-31,166.690002,1718.72998,163.146362,339.5,1116.369995,2704.1,61.404,104.43,68.14,47.29
2019-02-01,165.710007,1626.22998,163.224792,339.850006,1110.75,2706.53,62.442,102.78,68.11,47.34
2019-02-04,169.25,1633.310059,167.861191,351.339996,1132.800049,2724.87,62.578,105.74,67.58,47.35
2019-02-05,171.160004,1658.810059,170.733215,355.809998,1145.98999,2737.7,64.27,107.22,69.34,47.26
2019-02-06,170.490005,1640.26001,170.792038,352.190002,1115.22998,2731.61,63.444,106.03,68.85,47.48
2019-02-07,166.380005,1614.369995,167.557327,344.709991,1098.709961,2706.05,61.502,105.27,69.14,46.7
2019-02-08,167.330002,1588.219971,167.754227,347.570007,1095.060059,2707.88,61.16,105.67,69.75,47.19
2019-02-11,165.789993,1591,166.789474,345.730011,1095.01001,2709.8,62.568,105.25,69.99,47.58
2019-02-12,165.039993,1638.01001,168.22673,359.970001,1121.369995,2744.73,62.362,106.89,69.75,47.89
2019-02-13,164.070007,1640,167.527786,351.769989,1120.160034,2753.03,61.634,106.81,70.51,47.5
2019-02-14,163.949997,1622.650024,168.138153,359.070007,1121.670044,2745.73,60.754,106.9,70.84,48.4
2019-02-15,162.5,1607.949951,167.764069,356.869995,1113.650024,2775.6,61.576,108.22,70.71,49.43
2019-02-19,162.289993,1627.579956,168.266098,361.920013,1118.560059,2779.76,61.128,108.17,70.2,49.65
2019-02-20,162.559998,1622.099976,169.348969,359.910004,1113.800049,2784.7,60.512,107.15,70.39,49.63
2019-02-21,160.039993,1619.439941,168.394089,356.970001,1096.969971,2774.88,58.246,109.41,70.7,49.41
2019-02-22,161.889999,1631.560059,170.274307,363.019989,1110.369995,2792.67,58.942,110.97,71.3,50.11
2019-02-25,164.619995,1633,171.514664,363.910004,1109.400024,2796.11,59.754,111.59,71.05,50.79
2019-02-26,164.130005,1636.400024,171.613113,364.970001,1115.130005,2793.9,59.572,112.36,71.14,51.18
2019-02-27,162.809998,1641.089966,172.144699,362.869995,1116.050049,2792.38,62.948,112.17,70.15,51.59
2019-02-28,161.449997,1639.829956,170.451508,358.100006,1119.920044,2784.49,63.976,112.03,70.26,51.77
2019-03-01,162.279999,1671.72998,172.243118,357.320007,1140.98999,2803.69,58.958,112.53,70.85,51.41
2019-03-04,167.369995,1696.170044,173.109436,351.040009,1147.800049,2792.81,57.072,112.26,70.95,51.16
2019-03-05,171.259995,1692.430054,172.794403,354.299988,1162.030029,2789.65,55.308,111.7,71.58,51.3
2019-03-06,172.509995,1668.949951,171.800171,359.609985,1157.859985,2771.45,55.248,111.75,71.27,51.67
2019-03-07,169.130005,1625.949951,169.811646,352.600006,1143.300049,2748.93,55.318,110.39,70.61,51.29
2019-03-08,169.600006,1620.800049,170.215256,349.600006,1142.319946,2743.07,56.828,110.51,69.36,51.07
2019-03-11,172.070007,1670.619995,176.111877,358.859985,1175.76001,2783.3,58.184,112.83,69.68,51.92
2019-03-12,171.919998,1673.099976,178.090576,356.269989,1193.199951,2791.52,56.672,113.62,70.05,52.15
2019-03-13,173.369995,1690.810059,178.878098,361.209991,1193.319946,2810.92,57.792,114.5,70.1,52.59
2019-03-14,170.169998,1686.219971,180.866608,358.820007,1185.550049,2808.48,57.992,114.59,70.74,52.74
2019-03-15,165.979996,1712.359985,183.21936,361.459991,1184.459961,2822.48,55.086,115.91,70.67,53.2
2019-03-18,160.470001,1742.150024,185.089767,363.440002,1184.26001,2832.94,53.898,117.57,70.84,53.51
2019-03-19,161.570007,1761.849976,183.622986,358.779999,1198.849976,2832.57,53.494,117.65,71.38,53.31
2019-03-20,165.440002,1797.27002,185.227585,375.220001,1223.969971,2824.23,54.72,117.52,71.63,53.26
2019-03-21,166.080002,1819.26001,192.049561,377.869995,1231.540039,2854.88,54.804,120.22,72.26,53.94
2019-03-22,164.339996,1764.77002,188.07254,361.01001,1205.5,2800.71,52.906,117.05,71.96,52.74
2019-03-25,166.289993,1774.26001,185.798523,366.230011,1193,2798.36,52.084,117.66,72.3,52.73
2019-03-26,167.679993,1783.76001,183.878922,359.970001,1184.619995,2818.46,53.554,117.91,72.96,53.23
2019-03-27,165.869995,1765.699951,185.532745,353.369995,1173.02002,2805.37,54.966,116.77,72.74,53.14
2019-03-28,165.550003,1773.420044,185.778839,354.609985,1168.48999,2815.44,55.724,116.93,73.96,53.36
2019-03-29,166.690002,1780.75,186.989685,356.559998,1173.310059,2834.4,55.972,117.94,74.34,53.99
2019-04-01,168.699997,1814.189941,188.259598,366.959991,1194.430054,2867.19,57.836,119.02,73.96,54.98
2019-04-02,174.199997,1813.97998,190.996262,367.720001,1200.48999,2867.24,57.176,119.19,74.27,55.29
2019-04-03,173.539993,1820.699951,192.305542,369.75,1205.920044,2873.4,58.362,119.97,74.33,55.63
2019-04-04,176.020004,1818.859985,192.640213,367.880005,1215,2879.39,53.556,119.36,74.35,55.14
2019-04-05,175.720001,1837.280029,193.929794,365.48999,1207.150024,2892.74,54.992,119.89,75.03,55.21
2019-04-08,174.929993,1849.859985,196.981491,361.410004,1203.839966,2895.77,54.64,119.93,75.2,55.49
2019-04-09,177.580002,1835.839966,196.390839,364.709991,1197.25,2878.2,54.462,119.28,75.12,55.18
2019-04-10,177.820007,1847.329956,197.493378,363.920013,1202.160034,2888.21,55.212,120.19,75.48,55.82
2019-04-11,177.509995,1844.069946,195.849411,367.649994,1204.619995,2888.32,53.684,120.33,75.87,55.6
2019-04-12,179.100006,1843.060059,195.77066,351.140015,1217.869995,2907.41,53.54,120.95,76.65,56.29
2019-04-15,179.649994,1844.869995,196.125046,348.869995,1221.099976,2905.58,53.276,121.05,76.16,56.56
2019-04-16,178.869995,1863.040039,196.144745,359.459991,1227.130005,2907.06,54.672,120.77,75.7,56.95
2019-04-17,178.779999,1864.819946,199.964279,354.73999,1236.339966,2900.45,54.246,121.77,75.12,56.31
2019-04-18,178.279999,1861.689941,200.682907,360.350006,1236.369995,2905.03,54.652,123.37,76.06,56.4
2019-04-22,181.440002,1887.310059,201.342468,377.339996,1248.839966,2907.97,52.55,123.76,75.4,56.34
2019-04-23,183.779999,1923.77002,204.246475,381.890015,1264.550049,2933.68,52.78,125.44,75.99,56.69
2019-04-24,182.580002,1901.75,203.931473,374.230011,1256,2927.25,51.732,125.01,76.39,56.88
2019-04-25,193.259995,1902.25,202.08078,368.329987,1263.449951,2926.17,49.526,129.15,77.11,56.33
2019-04-26,191.490005,1950.630005,201.116043,374.850006,1272.180054,2939.88,47.028,129.89,77.45,55.88
2019-04-29,194.779999,1938.430054,201.421219,371.829987,1287.579956,2943.03,48.294,129.77,76.91,56.13
2019-04-30,193.399994,1926.52002,197.542618,370.540009,1188.47998,2945.83,47.738,130.6,77.68,55.95
2019-05-01,193.029999,1911.52002,207.23912,378.809998,1168.079956,2923.73,46.802,127.88,77.52,55.58
2019-05-02,192.529999,1900.819946,205.890457,379.059998,1162.609985,2917.52,48.82,126.21,77.47,54.94
2019-05-03,195.470001,1962.459961,208.449951,385.029999,1185.400024,2945.64,51.006,128.9,78.05,54.94
2019-05-06,193.880005,1950.550049,205.230911,378.670013,1189.390015,2932.47,51.068,128.15,78.06,54.59
2019-05-07,189.770004,1921,199.698502,370.459991,1174.099976,2884.05,49.412,125.52,77.96,53.45
2019-05-08,189.539993,1917.77002,199.737854,364.369995,1166.27002,2879.42,48.968,125.51,78.05,53.47
2019-05-09,188.649994,1899.869995,197.591827,362.75,1162.380005,2870.72,48.396,125.5,77.9,52.92
2019-05-10,188.339996,1889.97998,194.854507,361.040009,1164.27002,2881.4,47.904,127.13,78.42,53.36
2019-05-13,181.539993,1822.680054,183.529678,345.26001,1132.030029,2811.87,45.402,123.35,76.68,51.3
2019-05-14,180.729996,1840.119995,186.434998,345.609985,1120.439941,2834.41,46.462,124.73,77.06,52.02
2019-05-15,186.270004,1871.150024,188.668335,354.98999,1164.209961,2850.96,46.39,126.02,77.76,52.44
2019-05-16,186.990005,1907.569946,187.838257,359.309998,1178.97998,2876.32,45.666,128.93,78.9,55.93
2019-05-17,185.300003,1869,186.770996,354.450012,1162.300049,2859.53,42.206,128.07,78.91,56.35
2019-05-20,182.720001,1858.969971,180.930695,348.109985,1138.849976,2840.23,41.072,126.22,76.66,56.01
2019-05-21,184.820007,1857.52002,184.399307,354.269989,1149.630005,2864.36,41.016,126.9,77.53,56.52
2019-05-22,185.320007,1859.680054,180.624329,359.730011,1151.420044,2856.27,38.546,127.67,77.25,55.69
2019-05-23,180.869995,1815.47998,177.541138,352.209991,1140.77002,2822.24,39.098,126.18,76.41,54.19
2019-05-24,181.059998,1823.280029,176.859283,354.390015,1133.469971,2826.06,38.126,126.24,76.15,54.37
2019-05-28,184.309998,1836.430054,176.128006,355.059998,1134.150024,2802.39,37.74,126.16,75.7,53.93
2019-05-29,182.190002,1819.189941,175.288025,349.190002,1116.459961,2783.02,37.972,124.94,75.28,53.18
2019-05-30,183.009995,1816.319946,176.197189,351.850006,1117.949951,2788.86,37.644,125.73,76.17,53.57
2019-05-31,177.470001,1775.069946,173.00528,343.279999,1103.630005,2752.06,37.032,123.68,76.06,52.03
2019-06-03,164.149994,1692.689941,171.256134,336.630005,1036.22998,2744.45,35.794,119.84,76.22,51.78
2019-06-04,167.5,1729.560059,177.521378,353.399994,1053.050049,2803.27,38.72,123.16,78.52,53.23
2019-06-05,168.169998,1738.5,180.387146,355.730011,1042.219971,2826.15,39.318,125.83,79.96,54.75
2019-06-06,168.330002,1754.359985,183.035568,357.130005,1044.339966,2843.49,41.19,127.82,81.4,55.1
2019-06-07,173.350006,1804.030029,187.90741,360.869995,1066.040039,2873.34,40.9,131.4,82.48,55.93
2019-06-10,174.820007,1860.630005,190.308762,352.01001,1080.380005,2886.73,42.576,132.6,81.93,56.42
2019-06-11,178.100006,1863.699951,192.512451,351.269989,1078.719971,2885.72,43.42,132.1,82.37,57.11
2019-06-12,175.039993,1855.319946,191.89978,345.559998,1077.030029,2879.84,41.852,131.49,82.93,55.86
2019-06-13,177.470001,1870.300049,191.860229,343.429993,1088.77002,2891.64,42.782,132.32,83.35,56.17
2019-06-14,181.330002,1869.670044,190.466873,339.730011,1085.349976,2886.98,42.984,132.45,84.24,54.75
2019-06-17,189.009995,1886.030029,191.603317,350.619995,1092.5,2889.67,45.006,132.85,83.02,55.4
2019-06-18,188.470001,1901.369995,196.109528,357.119995,1103.599976,2917.75,44.948,135.16,82.92,56.05
2019-06-19,187.479996,1908.790039,195.536377,363.519989,1102.329956,2926.46,45.286,135.69,83.81,56.13
2019-06-20,189.529999,1918.189941,197.10762,365.209991,1111.420044,2954.18,43.924,136.95,84.69,57.41
2019-06-21,191.139999,1911.300049,196.435623,369.209991,1121.880005,2950.46,44.372,136.97,83.82,57.03
2019-06-24,192.600006,1913.900024,196.237991,371.040009,1115.52002,2945.35,44.728,137.78,83.65,57.18
2019-06-25,188.839996,1878.27002,193.263504,360.299988,1086.349976,2917.38,43.952,133.43,84.25,56.08
2019-06-26,187.660004,1897.829956,197.443619,362.200012,1079.800049,2913.78,43.854,133.93,83.38,56.6
2019-06-27,189.5,1904.280029,197.384323,370.019989,1076.01001,2924.92,44.568,134.15,83.56,55.73
2019-06-28,193,1893.630005,195.58577,367.320007,1080.910034,2941.76,44.692,133.96,83.83,54.73
2019-07-01,193,1922.189941,199.172989,374.600006,1097.949951,2964.33,45.434,135.68,84.55,54.74
2019-07-02,195,1934.310059,200.33905,375.429993,1111.25,2973.01,44.91,136.58,85.51,55.81
2019-07-03,197.199997,1939,201.999237,381.720001,1121.579956,2995.82,46.98,137.46,87.79,56.48
2019-07-05,196.399994,1942.910034,201.82135,380.549988,1131.589966,2990.41,46.62,137.06,87.79,56.6
2019-07-08,195.759995,1952.319946,197.661011,376.160004,1116.349976,2975.95,46.068,136.96,87.44,56.19
2019-07-09,199.210007,1988.300049,198.866638,379.929993,1124.829956,2979.63,46.012,136.46,87.23,56.34
2019-07-10,202.729996,2017.410034,200.83316,381,1140.47998,2993.07,47.784,137.85,88.38,57.13
2019-07-11,201.229996,2001.069946,199.370621,379.5,1144.209961,2999.91,47.72,138.4,89.07,57.3
2019-07-12,204.869995,2011,200.902344,373.25,1144.900024,3013.77,49.016,138.9,89.77,57.95
2019-07-15,203.910004,2020.98999,202.78981,366.600006,1150.339966,3014.3,50.7,138.9,90.16,58.05
2019-07-16,203.839996,2009.900024,202.088181,365.98999,1153.579956,3004.04,50.476,137.08,90.08,57.62
2019-07-17,201.800003,1992.030029,200.951736,362.440002,1146.349976,2984.42,50.972,136.27,90.25,57.21
2019-07-18,200.779999,1977.900024,203.234497,325.209991,1146.329956,2995.11,50.708,136.42,91.5,57.74
2019-07-19,198.360001,1964.52002,200.200699,315.100006,1130.099976,2976.61,51.636,136.62,90.3,57.36
2019-07-22,202.320007,1985.630005,204.776108,310.619995,1138.069946,2985.03,51.136,138.43,90.92,57.73
2019-07-23,202.360001,1994.48999,206.376984,307.299988,1146.209961,3005.47,52.034,139.29,90.11,57.71
2019-07-24,204.660004,2000.810059,206.209015,317.940002,1137.810059,3019.56,52.976,140.72,90.65,57.23
2019-07-25,200.710007,1973.819946,204.578476,326.459991,1132.119995,3003.67,45.764,140.19,90.98,56.62
2019-07-26,199.75,1943.050049,205.289978,335.779999,1250.410034,3025.86,45.608,141.34,99.11,56.53
2019-07-29,195.940002,1912.449951,207.207077,332.700012,1239.410034,3020.97,47.154,141.03,98.02,56.93
2019-07-30,197.039993,1898.530029,206.317688,325.929993,1225.140015,3013.18,48.452,140.35,96.65,56.47
2019-07-31,194.229996,1866.780029,210.527466,322.98999,1216.680054,2980.38,48.322,136.27,94.69,55.4
2019-08-01,192.729996,1855.319946,205.971817,319.5,1209.01001,2953.56,46.77,138.06,95.38,55.39
2019-08-02,189.020004,1823.23999,201.613846,318.829987,1193.98999,2932.05,46.868,136.9,95.51,53.25
2019-08-05,181.729996,1765.130005,191.059784,307.630005,1152.319946,2844.74,45.664,132.21,93.7,51.37
2019-08-06,184.509995,1787.829956,194.67662,310.100006,1169.949951,2881.77,46.15,134.69,95.34,52.6
2019-08-07,185.149994,1793.400024,196.692566,304.290009,1173.98999,2883.98,46.684,135.28,95.22,52.34
